Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
DMART,true,0.0,0.0,0.0,0.0,0.0
BOSCHLTD,true,0.0,0.0,0.0,0.0,0.0
TITAN,true,0.0,0.0,0.0,0.0,0.0
CHOLAFIN,true,0.0,0.0,0.0,0.0,0.0
ACC,true,0.0,0.0,0.0,0.0,0.0
IOC,true,0.0,0.0,0.0,0.0,0.0
BANDHANBNK,true,0.0,0.0,0.0,0.0,0.0
PEL,true,0.0,0.0,0.0,0.0,0.0
INDUSTOWER,true,0.0,0.0,0.0,0.0,0.0
UPL,true,0.0,0.0,0.0,0.0,0.0
VEDL,true,0.0,0.0,0.0,0.0,0.0
MUTHOOTFIN,true,0.0,0.0,0.0,0.0,0.0
LTIM,true,0.0,0.0,0.0,0.0,0.0
IGL,true,0.0,0.0,0.0,0.0,0.0
WIPRO,true,0.0,0.0,0.0,0.0,0.0
BPCL,true,0.0,0.0,0.0,0.0,0.0
ITC,true,0.0,0.0,0.0,0.0,0.0
BIOCON,true,0.0,0.0,0.0,0.0,0.0
HEROMOTOCO,true,0.0,0.0,0.0,0.0,0.0
NMDC,true,0.0,0.0,0.0,0.0,0.0
HINDPETRO,true,0.0,0.0,0.0,0.0,0.0
AMBUJACEM,true,0.0,0.0,0.0,0.0,0.0
SAIL,true,0.0,0.0,0.0,0.0,0.0
LUPIN,true,0.0,0.0,0.0,0.0,0.0
INFY,true,0.0,0.0,0.0,0.0,0.0
NAUKRI,true,0.0,0.0,0.0,0.0,0.0
JINDALSTEL,true,0.0,0.0,0.0,0.0,0.0
HINDALCO,true,0.0,0.0,0.0,0.0,0.0
DIVISLAB,true,0.0,0.0,0.0,0.0,0.0
PNB,true,0.0,0.0,0.0,0.0,0.0
TATASTEEL,true,0.0,0.0,0.0,0.0,0.0
HCLTECH,true,0.0,0.0,0.0,0.0,0.0
INDIGO,true,0.0,0.0,0.0,0.0,0.0
SBIN,true,0.0,0.0,0.0,0.0,0.0
GLAND,true,0.0,0.0,0.0,0.0,0.0
AXISBANK,true,0.0,0.0,0.0,0.0,0.0
HDFCBANK,true,0.0,0.0,0.0,0.0,0.0
HDFCAMC,true,0.0,0.0,0.0,0.0,0.0
ICICIGI,true,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,true,0.0,0.0,0.0,0.0,0.0
PIIND,true,0.0,0.0,0.0,0.0,0.0
BANKBARODA,true,0.0,0.0,0.0,0.0,0.0
ADANIENT,true,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,true,0.0,0.0,0.0,0.0,0.0
ICICIBANK,true,0.0,0.0,0.0,0.0,0.0
TCS,true,0.0,0.0,0.0,0.0,0.0
HINDUNILVR,true,0.0,0.0,0.0,0.0,0.0
SBICARD,true,0.0,0.0,0.0,0.0,0.0
PIDILITIND,true,0.0,0.0,0.0,0.0,0.0
SBILIFE,true,0.0,0.0,0.0,0.0,0.0
MARICO,true,0.0,0.0,0.0,0.0,0.0
PGHH,true,0.0,0.0,0.0,0.0,0.0
MARUTI,true,0.0,0.0,0.0,0.0,0.0
ULTRACEMCO,true,0.0,0.0,0.0,0.0,0.0
KOTAKBANK,true,0.0,0.0,0.0,0.0,0.0
COLPAL,true,0.0,0.0,0.0,0.0,0.0
SUNPHARMA,true,0.0,0.0,0.0,0.0,0.0
TECHM,true,0.0,0.0,0.0,0.0,0.0
