Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
ABBOTINDIA,true,0.0,0.0,0.0,0.0,0.0
GLAND,true,0.0,0.0,0.0,0.0,0.0
GRINDWELL,true,0.0,0.0,0.0,0.0,0.0
CRISIL,true,0.0,0.0,0.0,0.0,0.0
3MINDIA,true,0.0,0.0,0.0,0.0,0.0
PGHH,true,0.0,0.0,0.0,0.0,0.0
HINDUNILVR,true,0.0,0.0,0.0,0.0,0.0
BRITANNIA,true,0.0,0.0,0.0,0.0,0.0
COLPAL,true,0.0,0.0,0.0,0.0,0.0
NESTLEIND,true,0.0,0.0,0.0,0.0,0.0
JBCHEPHARM,true,0.0,0.0,0.0,0.0,0.0
LINDEINDIA,true,0.0,0.0,0.0,0.0,0.0
UBL,true,0.0,0.0,0.0,0.0,0.0
MARUTI,true,0.0,0.0,0.0,0.0,0.0
SIEMENS,true,0.0,0.0,0.0,0.0,0.0
SKFINDIA,true,0.0,0.0,0.0,0.0,0.0
MPHASIS,true,0.0,0.0,0.0,0.0,0.0
ASHOKLEY,true,0.0,0.0,0.0,0.0,0.0
AMBUJACEM,true,0.0,0.0,0.0,0.0,0.0
ESCORTS,true,0.0,0.0,0.0,0.0,0.0
VEDL,true,0.0,0.0,0.0,0.0,0.0
UNITDSPR,true,0.0,0.0,0.0,0.0,0.0
HONAUT,true,0.0,0.0,0.0,0.0,0.0
ABB,true,0.0,0.0,0.0,0.0,0.0
CUMMINSIND,true,0.0,0.0,0.0,0.0,0.0
SCHAEFFLER,true,0.0,0.0,0.0,0.0,0.0
BATAINDIA,true,0.0,0.0,0.0,0.0,0.0
TIMKEN,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
BOSCHLTD,true,0.0,0.0,0.0,0.0,0.0
