Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
NH,true,0.0,0.0,0.0,0.0,0.0
AAVAS,true,0.0,0.0,0.0,0.0,0.0
PPLPHARMA,true,0.0,0.0,0.0,0.0,0.0
GMDCLTD,true,0.0,0.0,0.0,0.0,0.0
CREDITACC,true,0.0,0.0,0.0,0.0,0.0
SONATSOFTW,true,0.0,0.0,0.0,0.0,0.0
BLUESTARCO,true,0.0,0.0,0.0,0.0,0.0
CENTURYTEX,true,0.0,0.0,0.0,0.0,0.0
HONASA,true,0.0,0.0,0.0,0.0,0.0
INTELLECT,true,0.0,0.0,0.0,0.0,0.0
CYIENT,true,0.0,0.0,0.0,0.0,0.0
KEC,true,0.0,0.0,0.0,0.0,0.0
HAPPSTMNDS,true,0.0,0.0,0.0,0.0,0.0
NATCOPHARM,true,0.0,0.0,0.0,0.0,0.0
KARURVYSYA,true,0.0,0.0,0.0,0.0,0.0
TANLA,true,0.0,0.0,0.0,0.0,0.0
IRB,true,0.0,0.0,0.0,0.0,0.0
RADICO,true,0.0,0.0,0.0,0.0,0.0
RRKABEL,true,0.0,0.0,0.0,0.0,0.0
MCX,true,0.0,0.0,0.0,0.0,0.0
JBCHEPHARM,true,0.0,0.0,0.0,0.0,0.0
AFFLE,true,0.0,0.0,0.0,0.0,0.0
REDINGTON,true,0.0,0.0,0.0,0.0,0.0
IIFL,true,0.0,0.0,0.0,0.0,0.0
IEX,true,0.0,0.0,0.0,0.0,0.0
GLENMARK,true,0.0,0.0,0.0,0.0,0.0
APARINDS,true,0.0,0.0,0.0,0.0,0.0
FINCABLES,true,0.0,0.0,0.0,0.0,0.0
BSOFT,true,0.0,0.0,0.0,0.0,0.0
CROMPTON,true,0.0,0.0,0.0,0.0,0.0
OLECTRA,true,0.0,0.0,0.0,0.0,0.0
TITAGARH,true,0.0,0.0,0.0,0.0,0.0
RITES,true,0.0,0.0,0.0,0.0,0.0
CIEINDIA,true,0.0,0.0,0.0,0.0,0.0
FSL,true,0.0,0.0,0.0,0.0,0.0
CDSL,true,0.0,0.0,0.0,0.0,0.0
FIVESTAR,true,0.0,0.0,0.0,0.0,0.0
CEATLTD,true,0.0,0.0,0.0,0.0,0.0
CASTROLIND,true,0.0,0.0,0.0,0.0,0.0
NATIONALUM,true,0.0,0.0,0.0,0.0,0.0
GRAPHITE,true,0.0,0.0,0.0,0.0,0.0
HINDCOPPER,true,0.0,0.0,0.0,0.0,0.0
RAYMOND,true,0.0,0.0,0.0,0.0,0.0
PVRINOX,true,0.0,0.0,0.0,0.0,0.0
TEJASNET,true,0.0,0.0,0.0,0.0,0.0
HSCL,true,0.0,0.0,0.0,0.0,0.0
PNBHOUSING,true,0.0,0.0,0.0,0.0,0.0
