Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
MARICO,true,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,true,0.0,0.0,0.0,0.0,0.0
PIDILITIND,true,0.0,0.0,0.0,0.0,0.0
HEROMOTOCO,true,0.0,0.0,0.0,0.0,0.0
BERGEPAINT,true,0.0,0.0,0.0,0.0,0.0
HINDUNILVR,true,0.0,0.0,0.0,0.0,0.0
BRITANNIA,true,0.0,0.0,0.0,0.0,0.0
DABUR,true,0.0,0.0,0.0,0.0,0.0
COLPAL,true,0.0,0.0,0.0,0.0,0.0
NESTLEIND,true,0.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,true,0.0,0.0,0.0,0.0,0.0
SUNPHARMA,true,0.0,0.0,0.0,0.0,0.0
TCS,true,0.0,0.0,0.0,0.0,0.0
DRREDDY,true,0.0,0.0,0.0,0.0,0.0
BHARTIARTL,true,0.0,0.0,0.0,0.0,0.0
HDFCBANK,true,0.0,0.0,0.0,0.0,0.0
SBILIFE,true,0.0,0.0,0.0,0.0,0.0
TORNTPHARM,true,0.0,0.0,0.0,0.0,0.0
KOTAKBANK,true,0.0,0.0,0.0,0.0,0.0
WIPRO,true,0.0,0.0,0.0,0.0,0.0
TITAN,true,0.0,0.0,0.0,0.0,0.0
CIPLA,true,0.0,0.0,0.0,0.0,0.0
ULTRACEMCO,true,0.0,0.0,0.0,0.0,0.0
LT,true,0.0,0.0,0.0,0.0,0.0
ITC,true,0.0,0.0,0.0,0.0,0.0
RELIANCE,true,0.0,0.0,0.0,0.0,0.0
NTPC,true,0.0,0.0,0.0,0.0,0.0
HCLTECH,true,0.0,0.0,0.0,0.0,0.0
ICICIBANK,true,0.0,0.0,0.0,0.0,0.0
BOSCHLTD,true,0.0,0.0,0.0,0.0,0.0
